id_candidate,no_trial,nb_diff,ans_candidate,good_ans,result,reaction_time,time_stamp
ROM_MON_006,113,6,6,6,1,0.71,1190.64
ROM_MON_006,114,6,6,6,1,0.76,1196.65
ROM_MON_006,115,1,0,1,0,0.72,1202.61
ROM_MON_006,116,2,6,5,0,0.97,1208.81
ROM_MON_006,117,6,6,6,1,0.76,1214.82
ROM_MON_006,118,5,6,6,1,0.79,1220.85
ROM_MON_006,119,4,6,6,1,1.08,1227.19
ROM_MON_006,120,3,6,6,1,0.68,1233.12
ROM_MON_006,121,0,0,0,1,0.62,1238.96
ROM_MON_006,122,4,5,6,0,1.17,1245.36
ROM_MON_006,123,4,6,6,1,0.32,1250.91
ROM_MON_006,124,0,0,0,1,0.83,1256.99
ROM_MON_006,125,0,0,0,1,0.53,1262.75
ROM_MON_006,126,2,1,5,0,1.2,1269.18
ROM_MON_006,127,4,6,6,1,0.41,1274.83
ROM_MON_006,128,3,5,6,0,0.98,1281.04
ROM_MON_006,129,0,0,0,1,0.62,1286.91
ROM_MON_006,130,4,6,6,1,0.84,1293.0
ROM_MON_006,131,3,0,6,0,0.58,1298.8
ROM_MON_006,132,5,6,6,1,0.47,1304.51
ROM_MON_006,133,2,0,5,0,0.65,1310.41
ROM_MON_006,134,3,5,6,0,1.09,1316.75
ROM_MON_006,135,4,6,6,1,0.39,1322.38
ROM_MON_006,136,2,6,5,0,0.8,1328.43
ROM_MON_006,137,3,5,6,0,0.83,1334.49
ROM_MON_006,138,6,6,6,1,0.26,1339.98
ROM_MON_006,139,0,0,0,1,0.78,1346.0
ROM_MON_006,140,5,6,6,1,0.35,1351.57
ROM_MON_006,141,3,6,6,1,0.37,1357.18
ROM_MON_006,142,6,6,6,1,0.34,1362.76
ROM_MON_006,143,5,6,6,1,0.71,1368.72
ROM_MON_006,144,3,5,6,0,0.8,1374.76
ROM_MON_006,145,0,0,0,1,0.79,1380.8
ROM_MON_006,146,1,1,1,1,1.24,1387.28
ROM_MON_006,147,5,6,6,1,0.8,1393.33
ROM_MON_006,148,1,0,1,0,0.8,1399.36
ROM_MON_006,149,4,6,6,1,0.25,1404.86
ROM_MON_006,150,6,5,6,0,1.18,1531.22
ROM_MON_006,151,3,0,6,0,0.87,1537.23
ROM_MON_006,152,1,0,1,0,0.7,1543.08
ROM_MON_006,153,2,1,5,0,0.99,1549.25
ROM_MON_006,154,0,0,0,1,0.9,1555.28
ROM_MON_006,155,4,6,6,1,0.67,1561.09
ROM_MON_006,156,5,6,6,1,0.65,1566.88
ROM_MON_006,157,1,5,1,0,0.84,1572.87
ROM_MON_006,158,5,6,6,1,0.6,1578.6
ROM_MON_006,159,4,6,6,1,0.7,1584.42
ROM_MON_006,160,4,6,6,1,0.62,1590.18
ROM_MON_006,161,2,1,5,0,0.97,1596.29
ROM_MON_006,162,4,6,6,1,0.56,1601.99
ROM_MON_006,163,3,5,6,0,1.17,1608.28
ROM_MON_006,164,4,0,6,0,0.8,1614.23
ROM_MON_006,165,2,5,5,1,1.84,1621.22
ROM_MON_006,166,4,6,6,1,0.45,1626.81
ROM_MON_006,167,2,5,5,1,0.98,1632.93
ROM_MON_006,168,0,0,0,1,0.75,1638.81
ROM_MON_006,169,4,0,6,0,0.55,1644.49
ROM_MON_006,170,6,6,6,1,0.39,1650.04
ROM_MON_006,171,2,5,5,1,0.47,1655.64
ROM_MON_006,172,6,6,6,1,0.39,1661.14
ROM_MON_006,173,1,5,1,0,1.35,1667.63
ROM_MON_006,174,6,6,6,1,0.51,1673.28
ROM_MON_006,175,3,6,6,1,0.59,1679.0
ROM_MON_006,176,1,0,1,0,0.57,1684.7
ROM_MON_006,177,0,0,0,1,0.55,1690.4
ROM_MON_006,178,5,6,6,1,0.27,1695.82
ROM_MON_006,179,0,0,0,1,0.96,1701.91
ROM_MON_006,180,0,0,0,1,0.75,1707.79
ROM_MON_006,181,3,0,6,0,0.57,1713.5
ROM_MON_006,182,1,0,1,0,0.51,1719.16
ROM_MON_006,183,6,6,6,1,0.38,1724.68
ROM_MON_006,184,2,5,5,1,0.98,1730.81
ROM_MON_006,185,6,6,6,1,0.29,1736.24
ROM_MON_006,186,6,6,6,1,0.3,1741.68
ROM_MON_006,187,5,6,6,1,0.32,1747.12
ROM_MON_006,188,3,5,6,0,0.76,1753.01
ROM_MON_006,189,6,6,6,1,0.6,1758.73
ROM_MON_006,190,3,1,6,0,1.55,1765.42
ROM_MON_006,191,0,0,0,1,0.66,1771.2
ROM_MON_006,192,1,1,1,1,1.18,1777.5
ROM_MON_006,193,2,5,5,1,0.6,1783.22
ROM_MON_006,194,2,1,5,0,1.12,1789.48
ROM_MON_006,195,0,0,0,1,1.11,1795.75
ROM_MON_006,196,6,6,6,1,0.24,1801.16
ROM_MON_006,197,2,0,5,0,0.89,1807.19
ROM_MON_006,198,1,1,1,1,1.07,1813.4
ROM_MON_006,199,0,0,0,1,0.94,1819.5
